"participant","leaveoutindex","environment","context","lambda","beta","tau"
193,4,"Rough","Spatial",0.596910716222685,0.170411942330738,0.0450608062619201
193,5,"Rough","Spatial",0.589414850033177,0.171562681343604,0.0446667085170322
193,6,"Rough","Spatial",0.595089206297581,0.175422584838604,0.0412198676153826
193,7,"Rough","Spatial",0.616156750166047,0.15457979979884,0.0480926760284736
193,8,"Rough","Spatial",0.583060568865747,0.187210842060321,0.0414344721342251
193,9,"Rough","Spatial",0.604216820005531,0.149769032103034,0.0474010142110474
193,2,"Rough","Spatial",0.59417827654918,0.17353514572321,0.0454621902940614
194,1,"Smooth","Conceptual",0.820146846500929,0.053833795383774,0.0510781588843414
194,3,"Smooth","Conceptual",0.903293997024851,0.0368506281486253,0.0532868343871164
194,5,"Smooth","Conceptual",0.881003503782365,0.0320801372693757,0.0516754231615859
194,2,"Smooth","Conceptual",0.883648567905843,0.0387012170863771,0.0502746745429103
194,4,"Smooth","Conceptual",0.86813363782518,0.0477628208815587,0.0522206171473749
194,8,"Smooth","Conceptual",0.903273403716934,0.0368483749234283,0.0535430989376154
194,9,"Smooth","Conceptual",0.894945020754172,0.040421511055711,0.0530973291521717
194,7,"Smooth","Conceptual",0.867850290115685,0.0366561255700015,0.0531477713587175
194,6,"Smooth","Conceptual",0.916853974883036,0.0230211611845824,0.0547949158199746
194,1,"Smooth","Spatial",1.0707357701412,0.05269404509032,0.0651458588711481
194,3,"Smooth","Spatial",1.30271891172095,0.037097843380961,0.0650996951458056
194,5,"Smooth","Spatial",1.09610370794842,0.0706853689150142,0.0575273574120367
194,2,"Smooth","Spatial",1.18856683219522,0.0420866743069914,0.0601089002324662
194,4,"Smooth","Spatial",1.25103045819137,0.0469620528193167,0.060695917471222
194,8,"Smooth","Spatial",1.27326926623302,0.0500507645885209,0.0644331836376087
194,9,"Smooth","Spatial",0.956000638808017,0.0672437183014149,0.0639040909570111
194,7,"Smooth","Spatial",0.928772848211732,0.0843442047553799,0.0619851718522678
194,6,"Smooth","Spatial",1.08931696467546,0.0609416293788375,0.0639472787950596
195,4,"Rough","Conceptual",0.815806477716138,0.00673794699926902,0.0723902947126377
195,5,"Rough","Conceptual",0.80489739537707,0.00673794699919397,0.0732857079577617
195,3,"Rough","Conceptual",0.800654911824484,0.00901473816768746,0.0703073296505361
195,6,"Rough","Conceptual",0.807125954397128,0.00673794699913339,0.0744480868603424
195,7,"Rough","Conceptual",0.8141644149017,0.00673794699908734,0.0709897509403183
195,1,"Rough","Conceptual",0.862196727449616,0.00673794699914778,0.0719897031305282
195,2,"Rough","Conceptual",0.810207472435832,0.0115361902974332,0.0674915761853326
195,9,"Rough","Conceptual",0.820968994228829,0.00673794699938925,0.0739120334245238
195,8,"Rough","Conceptual",0.814720920573258,0.00673794699916236,0.073340990092548
195,4,"Rough","Spatial",1.16119135633118,0.0677106090572288,0.0607769247781435
195,5,"Rough","Spatial",1.11769300141735,0.060064987723783,0.0558863815649168
195,3,"Rough","Spatial",1.12825337669824,0.062350965226638,0.0594920869656035
195,6,"Rough","Spatial",1.18022186019818,0.0747300164735198,0.0539107615257198
195,7,"Rough","Spatial",1.11097842222289,0.0620807765738945,0.055775304352261
195,1,"Rough","Spatial",1.07819886479589,0.0599502666572335,0.0589789380981585
195,2,"Rough","Spatial",1.11394343588598,0.0602312193237005,0.0567727266006154
195,9,"Rough","Spatial",1.13387431428514,0.08991854558519,0.0570930334385438
195,8,"Rough","Spatial",1.06630232846971,0.0623937329570348,0.0586839897466956
196,9,"Smooth","Conceptual",0.937222846737123,0.00673794699908552,0.124190693363995
196,1,"Smooth","Conceptual",0.930559449911234,0.00673794699909213,0.123065356937127
196,8,"Smooth","Conceptual",0.940767482284993,0.0067379469990888,0.135341914906674
196,4,"Smooth","Conceptual",0.945098951166948,0.00673794699909197,0.129953463121244
196,5,"Smooth","Conceptual",0.908447883576738,0.00673794699908569,0.121134392983098
196,2,"Smooth","Conceptual",0.936589903142766,0.00673794699910164,0.128713223709969
196,3,"Smooth","Conceptual",0.928676087406564,0.00673794700041048,0.129614929639096
196,6,"Smooth","Conceptual",0.916625153434092,0.00673794699910872,0.116337672334145
196,7,"Smooth","Conceptual",0.989208029030173,0.00673794699908665,0.103606998010254
196,9,"Smooth","Spatial",0.77889972679696,0.0152722624428926,0.0676952694914741
196,1,"Smooth","Spatial",0.75419923141237,0.0230820794422152,0.0676184864204862
196,8,"Smooth","Spatial",0.789223467909612,0.0259062032913588,0.0674852422147145
196,4,"Smooth","Spatial",0.819950293704135,0.0531582359853424,0.0491721309110017
196,5,"Smooth","Spatial",0.765497462255069,0.0202246808522772,0.0676687153759695
196,2,"Smooth","Spatial",0.73497218367182,0.0431556050554903,0.0606750556077671
196,3,"Smooth","Spatial",0.767051710018926,0.0530261303372189,0.0639086704238933
196,6,"Smooth","Spatial",0.781914677350917,0.0257122740166671,0.0683557656384654
196,7,"Smooth","Spatial",0.769370969120122,0.0266936690623625,0.066170731407208
198,1,"Smooth","Conceptual",0.728034444813611,0.0937498626340998,0.0598642688271649
198,2,"Smooth","Conceptual",0.709752169577107,0.138298275615468,0.0534862004438118
198,3,"Smooth","Conceptual",0.6395380828228,0.154379841873532,0.0505462451117218
198,4,"Smooth","Conceptual",0.633094401771813,0.16898605221451,0.0492543119888257
198,5,"Smooth","Conceptual",0.557297048938427,0.262254057137884,0.0367053231263353
198,6,"Smooth","Conceptual",0.67088477500196,0.145991992948246,0.0537624016468417
198,7,"Smooth","Conceptual",0.644674248645432,0.161619460963806,0.0516188334398118
198,8,"Smooth","Conceptual",0.662708241998138,0.142573872244987,0.054136689177516
198,9,"Smooth","Conceptual",0.668973781426308,0.129380808713996,0.0568092330313725
198,1,"Smooth","Spatial",1.1993163159291,0.0549710060738914,0.0420754764277222
198,2,"Smooth","Spatial",1.49884888214969,0.0632598729479254,0.0288774970847897
198,3,"Smooth","Spatial",1.26605936846155,0.0577594640747361,0.0407535662570398
198,4,"Smooth","Spatial",1.3129841022612,0.0562294138175343,0.0378621106890627
198,5,"Smooth","Spatial",1.4783171746864,0.0492221094261271,0.0337474419496377
198,6,"Smooth","Spatial",1.16747334851049,0.0717413519276859,0.038888938207937
198,7,"Smooth","Spatial",1.25246686696564,0.0584528765160641,0.0400699782436961
198,8,"Smooth","Spatial",1.17868886734067,0.0634745880585038,0.0398113133264914
198,9,"Smooth","Spatial",1.1940115837236,0.0636004760766829,0.0406317723021128
199,3,"Smooth","Conceptual",1.37356561964754,0.00673794699913036,0.0562384815400065
199,6,"Smooth","Conceptual",0.98402086231274,0.028132884793573,0.0632687876567245
199,7,"Smooth","Conceptual",1.55292554472136,0.00673794699918195,0.0491892890738777
199,1,"Smooth","Conceptual",0.607758432012441,0.233164205588102,0.0386043558977676
199,2,"Smooth","Conceptual",0.890447479314617,0.0426817958805343,0.064564054101103
199,4,"Smooth","Conceptual",1.8469535466108,0.00673794699917689,0.039127105675974
199,5,"Smooth","Conceptual",0.899986836707,0.0374162357021023,0.0646512533908475
199,9,"Smooth","Conceptual",1.34476178632286,0.00803876402435879,0.0565524477263413
199,8,"Smooth","Conceptual",1.01189840975814,0.0384312912556437,0.0567617735330815
199,3,"Smooth","Spatial",1.68382502432919,0.0757984791130036,0.0358699932493201
199,6,"Smooth","Spatial",1.65110109277491,0.112804422155413,0.0354647123369638
199,7,"Smooth","Spatial",1.62875531862994,0.0810469119033363,0.0386078925576555
199,1,"Smooth","Spatial",1.93900676282512,0.0829877650229623,0.0351182069842222
199,2,"Smooth","Spatial",1.74858276750647,0.101486942819015,0.0359618173749056
199,4,"Smooth","Spatial",1.51986655326843,0.0939111048333486,0.0313208708695277
199,5,"Smooth","Spatial",1.65166739233084,0.0802585844355166,0.0367959307615635
199,9,"Smooth","Spatial",1.60354889985123,0.0846153847616538,0.0386494072165076
199,8,"Smooth","Spatial",1.56561994682861,0.0944584430516963,0.0336198327993704
20,8,"Smooth","Conceptual",0.951984240906873,73.976378177572,148.41315909679
20,9,"Smooth","Conceptual",0.834976000374869,44.2691310753069,148.413159099775
20,1,"Smooth","Conceptual",0.777217207292984,66.6354047668897,148.413159099514
20,2,"Smooth","Conceptual",0.767448653558281,53.0011509761965,148.413159067628
20,3,"Smooth","Conceptual",0.996318248825109,49.8246173353348,148.413159101817
20,4,"Smooth","Conceptual",1.23587208436317,148.413093769199,148.412259209485
20,5,"Smooth","Conceptual",0.744873097236657,62.7497732457829,148.413159086635
20,6,"Smooth","Conceptual",0.938022852114914,47.3729155698939,148.413159081075
20,7,"Smooth","Conceptual",0.7313594123813,50.1909787134234,148.413159102164
20,8,"Smooth","Spatial",0.755143253760166,3.14303301460282,4.86353787042575
20,9,"Smooth","Spatial",0.664424975208405,49.8140087452023,148.413159071238
20,1,"Smooth","Spatial",0.570697715632395,4.30936889192495,7.39347431515488
20,2,"Smooth","Spatial",0.049616981394259,5.65643001910258,17.2958130091965
20,3,"Smooth","Spatial",0.498867746276214,84.2525483632105,148.413158670327
20,4,"Smooth","Spatial",0.650391259412078,19.09092589655,38.0558089329613
20,5,"Smooth","Spatial",0.730864810666206,23.3335046509659,38.6283551491347
20,6,"Smooth","Spatial",0.377047902174399,84.4707511457925,148.413159041369
20,7,"Smooth","Spatial",0.666289800564741,1.82388923744473,5.05915675825544
201,1,"Smooth","Conceptual",0.662468531098078,0.0277972529631965,0.0545445941597127
201,8,"Smooth","Conceptual",0.721487464876979,0.0291210882582115,0.0542598390984189
201,9,"Smooth","Conceptual",0.758671188768299,0.0303605350059587,0.0531875860422037
201,3,"Smooth","Conceptual",0.694485306324638,0.0252815843325145,0.055393754321921
201,4,"Smooth","Conceptual",0.70735037517777,0.0296645116779193,0.0550843970359368
201,5,"Smooth","Conceptual",0.677584238520424,0.0271039633789954,0.0548963064866477
201,6,"Smooth","Conceptual",0.723804339296516,0.0316055971048134,0.0521979806094986
201,7,"Smooth","Conceptual",0.736585569227483,0.0261893467433195,0.0524308015639045
201,2,"Smooth","Conceptual",0.644492103271618,0.11206622562545,0.0407624290910223
201,1,"Smooth","Spatial",1.16249961307417,0.115342369929804,0.0357933838175529
201,8,"Smooth","Spatial",1.09851326991004,0.156563703808168,0.0260765653705333
201,9,"Smooth","Spatial",1.77431966701665,0.0855450832409064,0.0294544946711205
201,3,"Smooth","Spatial",1.12190867121491,0.125258561874413,0.0339055249851494
201,4,"Smooth","Spatial",1.1661920841409,0.115688377020898,0.0350626597326174
201,5,"Smooth","Spatial",1.13812229436225,0.116851290231565,0.0357799567611895
201,6,"Smooth","Spatial",1.19039222670526,0.123530223819614,0.0356184372551043
201,7,"Smooth","Spatial",1.15190019034843,0.116285822409678,0.0356249767661433
201,2,"Smooth","Spatial",1.20619241033317,0.117081426561665,0.0349160277718594
204,1,"Smooth","Conceptual",0.689159573781527,0.00756349382205023,0.0911222573688729
204,2,"Smooth","Conceptual",0.669756490168572,0.00673794699918435,0.0982162944995053
204,3,"Smooth","Conceptual",0.740443907839146,0.0067379469998711,0.0954542922942108
204,4,"Smooth","Conceptual",0.696311113962208,0.00678857575309798,0.111313498203668
204,5,"Smooth","Conceptual",0.6877215199914,0.0067379469993614,0.107319413617589
204,8,"Smooth","Conceptual",0.66323179304361,0.00673794699909743,0.107301980463803
204,9,"Smooth","Conceptual",0.695983446888172,0.0166286730146161,0.0947691327873291
204,6,"Smooth","Conceptual",0.678857553936388,0.00673794699952241,0.107132772696127
204,7,"Smooth","Conceptual",0.683304553457142,0.00673794699926779,0.105877791588093
204,1,"Smooth","Spatial",0.592058804252004,0.307474601757909,0.0271896396725197
204,2,"Smooth","Spatial",1.60336099744013,0.0336548471389856,0.0499803118315883
204,3,"Smooth","Spatial",1.74611887704085,0.0311386572663283,0.0418760151485888
204,4,"Smooth","Spatial",1.87795628477627,0.00673794700153233,0.0426552804455581
204,5,"Smooth","Spatial",1.61365493164012,0.0370385172585147,0.0465617543594974
204,8,"Smooth","Spatial",1.76510602744182,0.0437582005717524,0.0408291054434154
204,9,"Smooth","Spatial",1.73138604626749,0.0401853669851885,0.0493739404036828
204,6,"Smooth","Spatial",1.62746922302058,0.0348917656069992,0.0500175197806894
204,7,"Smooth","Spatial",1.72856913452792,0.0392532065844806,0.0478461144448826
205,1,"Rough","Conceptual",31.0932308645524,0.00673794699964902,0.80657230869471
205,2,"Rough","Conceptual",21.1717687082441,6.61371223637561,2.0802527579747
205,3,"Rough","Conceptual",21.1356260001247,6.56499618761902,1.45875461748785
205,4,"Rough","Conceptual",26.6659330273053,3.10728936590427,0.965337910826907
205,5,"Rough","Conceptual",21.0382700813402,5.68268917242674,1.97844066112656
205,6,"Rough","Conceptual",20.0675937217088,5.55905828099337,1.62344042140749
205,7,"Rough","Conceptual",20.2893750765036,9.96553455926113,1.84009450035468
205,8,"Rough","Conceptual",29.326641237253,3.69984810861707,1.00360388190654
205,9,"Rough","Conceptual",26.1521441829942,1.30137283489765,1.10746056000548
205,1,"Rough","Spatial",0.920869361633775,0.00673794699908686,0.132579714863054
205,2,"Rough","Spatial",0.980721222458934,0.011815653929599,0.120005779728239
205,3,"Rough","Spatial",0.955107510244539,0.00673794699909121,0.126527706692541
205,4,"Rough","Spatial",0.917280487951941,0.00673794699908979,0.134568754184652
205,5,"Rough","Spatial",1.01079378007226,0.00673794699917791,0.123212505802659
205,6,"Rough","Spatial",0.938586757262009,0.00673794699916701,0.128221166596923
205,7,"Rough","Spatial",0.952057632765223,0.00673794699909969,0.137477378720542
205,8,"Rough","Spatial",0.961531494521029,0.00673794699910065,0.129774269286163
205,9,"Rough","Spatial",0.947014676805591,0.00673794699922292,0.133306206345109
209,1,"Smooth","Conceptual",1.04877286101792,0.0364791104689958,0.0702289008464487
209,4,"Smooth","Conceptual",1.04170066854948,0.0416850783472113,0.0758548053866778
209,5,"Smooth","Conceptual",1.04636703003653,0.0370190820023825,0.0697955221222098
209,6,"Smooth","Conceptual",0.972519362249963,0.0841197150691181,0.0652797660055854
209,3,"Smooth","Conceptual",1.08402402607083,0.0329653154766384,0.0719409040882146
209,8,"Smooth","Conceptual",1.09951207853502,0.0459430248671808,0.0619801813421978
209,9,"Smooth","Conceptual",1.05461984727914,0.0352143145796266,0.0703471937340222
209,7,"Smooth","Conceptual",1.03868299458502,0.0412291533717887,0.0706645934026198
209,2,"Smooth","Conceptual",1.09634438023361,0.0400765754702146,0.0701933336646927
209,1,"Smooth","Spatial",2.20993475044003,0.00673794699910484,0.025948490965313
209,4,"Smooth","Spatial",2.23611172950954,0.00673794699972758,0.0261127171721023
209,5,"Smooth","Spatial",2.40532785482809,0.00673794699912484,0.027451801741953
209,6,"Smooth","Spatial",0.412305214194549,0.408450139523959,0.0103772423037753
209,3,"Smooth","Spatial",0.428692144214628,0.401582042857293,0.0117367063114842
209,8,"Smooth","Spatial",2.21621413420741,0.00673794699912806,0.027017916279793
209,9,"Smooth","Spatial",2.26649307976695,0.00673794699916946,0.0217592013291105
209,7,"Smooth","Spatial",0.419021395570956,0.403357952890093,0.0117835073952581
209,2,"Smooth","Spatial",2.16819859269937,0.00673794699933846,0.0256534407704521
21,4,"Rough","Conceptual",0.34821712556281,0.00673794699908714,0.633349684008408
21,1,"Rough","Conceptual",0.479706981372606,0.0067379469991106,0.364222784717525
21,2,"Rough","Conceptual",60.8980973489464,0.00673794706837312,0.903524593120437
21,3,"Rough","Conceptual",0.508825542451111,0.00673794699916926,0.38128903938164
21,8,"Rough","Conceptual",0.526006064889934,0.00673794699912218,0.379432015374179
21,9,"Rough","Conceptual",0.460551928398225,0.00673794699908693,0.326373743244919
21,7,"Rough","Conceptual",0.527093691719959,0.0067379469990983,0.338864820535741
21,5,"Rough","Conceptual",0.543024163378206,0.00673794699909035,0.353523090355534
21,6,"Rough","Conceptual",0.546298980333608,0.0067379469990969,0.322006793620078
21,4,"Rough","Spatial",0.714161122417488,0.00673794699909847,0.149634097081466
21,1,"Rough","Spatial",0.744646409503544,0.00673794699911871,0.145867689624488
21,2,"Rough","Spatial",0.711547074670787,0.0067379469990925,0.154704080140004
21,3,"Rough","Spatial",0.748124480920044,0.00673794712789824,0.140245213096668
21,8,"Rough","Spatial",0.7341900505279,0.00673794699909696,0.147774920508517
21,9,"Rough","Spatial",0.731764726064062,0.00673794699910106,0.147646726293345
21,7,"Rough","Spatial",0.69749450790006,0.00673794699910421,0.154463931382037
21,5,"Rough","Spatial",0.690437244664454,0.00673794699910382,0.164118424767533
21,6,"Rough","Spatial",0.797999438285728,0.00673794699909912,0.1295038070777
210,4,"Rough","Conceptual",0.906975525850452,0.0496689245269685,0.0817094705192183
210,5,"Rough","Conceptual",0.933189382047605,0.0551466547512044,0.0806933136824227
210,3,"Rough","Conceptual",1.01403852032415,0.0326545111535023,0.0826916481486819
210,1,"Rough","Conceptual",1.0446923459491,0.0376314347730684,0.0808223599826754
210,2,"Rough","Conceptual",1.03445067494866,0.0356866034894511,0.0808972104775028
210,7,"Rough","Conceptual",1.61400076241316,0.0248247679620996,0.0750719140880456
